origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.45,12.409780088364059
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.45,8.469672545486723
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.5,26.441578988526118
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.5,18.853453237829633
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.5,13.122570925344903
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.5,9.009113219445084
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.55,28.030123196881313
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.55,20.044973700104453
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.55,13.999044138907262
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.55,9.507872423250411
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.6,29.368517700316353
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.6,21.25757961256363
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.6,14.95837141877593
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.6,10.248921999192014
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.65,30.566467054450666
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.65,22.137874906683734
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.65,15.619445738084437
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.65,10.740967504961661
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.7,31.794550974674195
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.7,23.071980537958986
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.7,16.4048104259935
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.7,11.32110343286787
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.75,32.98959150194247
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.75,24.0809145074393
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.75,17.000371045048237
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.75,11.858594133046935
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.8,34.31883664720209
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.8,25.05530186562472
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.8,17.835053485838163
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.8,12.40192852295947
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.85,36.17383918547575
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.85,26.45323993124849
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.85,18.84677739662667
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.85,13.187849125402476
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.9,37.73331477571871
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.9,27.87316691089473
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.9,19.99695328637082
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.9,13.994327152093623
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.95,39.74923613295183
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.95,29.496092217906003
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.95,21.547094543508948
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.95,15.289660009153337
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.975,42.83907533193549
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.975,31.729783596718345
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.975,22.84419247055518
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.975,16.0069289533446
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.99,44.94174441080286
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.99,33.92364968875737
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.99,25.010931554775432
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.99,17.726212631802635
2026-02-18,ILI incidence,2026-02-15,1,CZ,median,,26.441578988526118
2026-02-18,ILI incidence,2026-02-22,2,CZ,median,,18.853453237829633
2026-02-18,ILI incidence,2026-03-01,3,CZ,median,,13.122570925344903
2026-02-18,ILI incidence,2026-03-08,4,CZ,median,,9.009113219445084
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.01,446.02150464500784
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.01,451.63493558148593
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.01,443.2545920285696
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.01,403.0412986961321
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.025,462.87764492778456
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.025,468.2915477886562
